Column1,Column2,Column3,Column4,Column5,Column6,Column7
2025-02-08 14:56:01,FETUSDTPerp,2025-02-08 14:56:01FETUSDTPerpClose long0.7089000645 FET+11.32350000 USDT,Close long,0.7089000,645 FET,+11.32350000 USDT
2025-02-08 12:08:05,FETUSDTPerp,2025-02-08 12:08:05FETUSDTPerpOpen long0.6897000342 FET0.00000000 USDT,Open long,0.6897000,342 FET,0.00000000 USDT
2025-02-08 12:05:20,FETUSDTPerp,2025-02-08 12:05:20FETUSDTPerpOpen long0.6932000303 FET0.00000000 USDT,Open long,0.6932000,303 FET,0.00000000 USDT
2025-02-08 10:01:42,ONDOUSDTPerp,2025-02-08 10:01:42ONDOUSDTPerpClose long1.3769000155.8 ONDO+4.68958000 USDT,Close long,1.3769000,155.8 ONDO,+4.68958000 USDT
2025-02-08 08:14:05,ONDOUSDTPerp,2025-02-08 08:14:05ONDOUSDTPerpOpen long1.3468000155.8 ONDO0.00000000 USDT,Open long,1.3468000,155.8 ONDO,0.00000000 USDT
2025-02-08 03:24:38,XRPUSDTPerp,2025-02-08 03:24:38XRPUSDTPerpClose long2.4075176.1 XRP+6.06478999 USDT,Close long,2.4075,176.1 XRP,+6.06478999 USDT
2025-02-08 03:19:27,ICPUSDTPerp,2025-02-08 03:19:27ICPUSDTPerpClose long6.81700097 ICP+9.34099999 USDT,Close long,6.817000,97 ICP,+9.34099999 USDT
2025-02-08 03:19:18,HBARUSDTPerp,"2025-02-08 03:19:18HBARUSDTPerpClose long0.232721,249 HBAR+3.87640062 USDT",Close long,0.23272,"1,249 HBAR",+3.87640062 USDT
2025-02-08 03:19:18,HBARUSDTPerp,"2025-02-08 03:19:18HBARUSDTPerpClose long0.232721,590 HBAR+4.93472937 USDT",Close long,0.23272,"1,590 HBAR",+4.93472937 USDT
2025-02-08 03:06:17,1000PEPEUSDTPerp,"2025-02-08 03:06:171000PEPEUSDTPerpClose long0.0089521193,744 1000PEPE+10.35360579 USDT",Close long,0.0089521,"193,744 1000PEPE",+10.35360579 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.005900300.5 SUI-9.06828887 USDT,Close long,3.005900,300.5 SUI,-9.06828887 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.00590058.9 SUI-1.77744497 USDT,Close long,3.005900,58.9 SUI,-1.77744497 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0059002.7 SUI-0.08147880 USDT,Close long,3.005900,2.7 SUI,-0.08147880 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0059003.4 SUI-0.10260293 USDT,Close long,3.005900,3.4 SUI,-0.10260293 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0059005.5 SUI-0.16597533 USDT,Close long,3.005900,5.5 SUI,-0.16597533 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0060001.7 SUI-0.05113146 USDT,Close long,3.006000,1.7 SUI,-0.05113146 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0060002.4 SUI-0.07218560 USDT,Close long,3.006000,2.4 SUI,-0.07218560 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.00600012.3 SUI-0.36995120 USDT,Close long,3.006000,12.3 SUI,-0.36995120 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0060004.4 SUI-0.13234026 USDT,Close long,3.006000,4.4 SUI,-0.13234026 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.006000116.4 SUI-3.50100168 USDT,Close long,3.006000,116.4 SUI,-3.50100168 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.00600020.8 SUI-0.62560854 USDT,Close long,3.006000,20.8 SUI,-0.62560854 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0060003.4 SUI-0.10226293 USDT,Close long,3.006000,3.4 SUI,-0.10226293 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0060002.0 SUI-0.06015466 USDT,Close long,3.006000,2.0 SUI,-0.06015466 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0061001.7 SUI-0.05096146 USDT,Close long,3.006100,1.7 SUI,-0.05096146 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0061006.7 SUI-0.20084813 USDT,Close long,3.006100,6.7 SUI,-0.20084813 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.0061003.4 SUI-0.10192293 USDT,Close long,3.006100,3.4 SUI,-0.10192293 USDT
2025-02-08 03:00:06,SUIUSDTPerp,2025-02-08 03:00:06SUIUSDTPerpClose long3.00620017.2 SUI-0.51389014 USDT,Close long,3.006200,17.2 SUI,-0.51389014 USDT
2025-02-08 02:42:59,FETUSDTPerp,"2025-02-08 02:42:59FETUSDTPerpClose long0.72680001,336 FET+9.33189999 USDT",Close long,0.7268000,"1,336 FET",+9.33189999 USDT
2025-02-08 02:36:23,ONDOUSDTPerp,2025-02-08 02:36:23ONDOUSDTPerpClose long1.3898000313.3 ONDO+0.61542000 USDT,Close long,1.3898000,313.3 ONDO,+0.61542000 USDT
2025-02-08 01:24:38,FETUSDTPerp,2025-02-08 01:24:38FETUSDTPerpOpen long0.7030000404 FET0.00000000 USDT,Open long,0.7030000,404 FET,0.00000000 USDT
2025-02-08 01:22:50,ICPUSDTPerp,2025-02-08 01:22:50ICPUSDTPerpOpen long6.65200010 ICP0.00000000 USDT,Open long,6.652000,10 ICP,0.00000000 USDT
2025-02-08 01:22:50,ICPUSDTPerp,2025-02-08 01:22:50ICPUSDTPerpOpen long6.65200027 ICP0.00000000 USDT,Open long,6.652000,27 ICP,0.00000000 USDT
2025-02-08 01:22:48,HBARUSDTPerp,"2025-02-08 01:22:48HBARUSDTPerpOpen long0.226171,081 HBAR0.00000000 USDT",Open long,0.22617,"1,081 HBAR",0.00000000 USDT
2025-02-08 01:00:41,1000PEPEUSDTPerp,"2025-02-08 01:00:411000PEPEUSDTPerpOpen long0.008607243,837 1000PEPE0.00000000 USDT",Open long,0.0086072,"43,837 1000PEPE",0.00000000 USDT
2025-02-08 00:41:42,SUIUSDTPerp,2025-02-08 00:41:42SUIUSDTPerpOpen long2.927100127.9 SUI0.00000000 USDT,Open long,2.927100,127.9 SUI,0.00000000 USDT
2025-02-08 00:30:39,1000PEPEUSDTPerp,"2025-02-08 00:30:391000PEPEUSDTPerpOpen long0.008674238,665 1000PEPE0.00000000 USDT",Open long,0.0086742,"38,665 1000PEPE",0.00000000 USDT
2025-02-07 23:54:07,FETUSDTPerp,2025-02-07 23:54:07FETUSDTPerpOpen long0.7204000353 FET0.00000000 USDT,Open long,0.7204000,353 FET,0.00000000 USDT
2025-02-07 23:49:17,1000PEPEUSDTPerp,2025-02-07 23:49:171000PEPEUSDTPerpOpen long0.0088752432 1000PEPE0.00000000 USDT,Open long,0.0088752,432 1000PEPE,0.00000000 USDT
2025-02-07 23:49:17,1000PEPEUSDTPerp,"2025-02-07 23:49:171000PEPEUSDTPerpOpen long0.008875233,224 1000PEPE0.00000000 USDT",Open long,0.0088752,"33,224 1000PEPE",0.00000000 USDT
2025-02-07 23:48:36,ICPUSDTPerp,2025-02-07 23:48:36ICPUSDTPerpOpen long6.74300032 ICP0.00000000 USDT,Open long,6.743000,32 ICP,0.00000000 USDT
2025-02-07 23:39:08,XRPUSDTPerp,2025-02-07 23:39:08XRPUSDTPerpOpen long2.366493.5 XRP0.00000000 USDT,Open long,2.3664,93.5 XRP,0.00000000 USDT
2025-02-07 23:38:40,HBARUSDTPerp,2025-02-07 23:38:40HBARUSDTPerpOpen long0.23121933 HBAR0.00000000 USDT,Open long,0.23121,933 HBAR,0.00000000 USDT
2025-02-07 23:31:05,HBARUSDTPerp,2025-02-07 23:31:05HBARUSDTPerpOpen long0.23233825 HBAR0.00000000 USDT,Open long,0.23233,825 HBAR,0.00000000 USDT
2025-02-07 23:30:19,FETUSDTPerp,2025-02-07 23:30:19FETUSDTPerpOpen long0.7295000307 FET0.00000000 USDT,Open long,0.7295000,307 FET,0.00000000 USDT
2025-02-07 23:29:56,1000PEPEUSDTPerp,"2025-02-07 23:29:561000PEPEUSDTPerpOpen long0.009085929,415 1000PEPE0.00000000 USDT",Open long,0.0090859,"29,415 1000PEPE",0.00000000 USDT
2025-02-07 23:29:55,ICPUSDTPerp,2025-02-07 23:29:55ICPUSDTPerpOpen long6.78600023 ICP0.00000000 USDT,Open long,6.786000,23 ICP,0.00000000 USDT
2025-02-07 23:29:55,ICPUSDTPerp,2025-02-07 23:29:55ICPUSDTPerpOpen long6.7860005 ICP0.00000000 USDT,Open long,6.786000,5 ICP,0.00000000 USDT
2025-02-07 23:21:53,XRPUSDTPerp,2025-02-07 23:21:53XRPUSDTPerpOpen long2.380682.6 XRP0.00000000 USDT,Open long,2.3806,82.6 XRP,0.00000000 USDT
2025-02-07 23:10:58,SUIUSDTPerp,2025-02-07 23:10:58SUIUSDTPerpOpen long2.972700112.0 SUI0.00000000 USDT,Open long,2.972700,112.0 SUI,0.00000000 USDT
2025-02-07 23:05:39,FETUSDTPerp,2025-02-07 23:05:39FETUSDTPerpOpen long0.7331000196 FET0.00000000 USDT,Open long,0.7331000,196 FET,0.00000000 USDT
2025-02-07 23:05:39,FETUSDTPerp,2025-02-07 23:05:39FETUSDTPerpOpen long0.733100076 FET0.00000000 USDT,Open long,0.7331000,76 FET,0.00000000 USDT
2025-02-07 23:03:49,SUIUSDTPerp,2025-02-07 23:03:49SUIUSDTPerpOpen long3.04120097.5 SUI0.00000000 USDT,Open long,3.041200,97.5 SUI,0.00000000 USDT
2025-02-07 22:57:31,SUIUSDTPerp,2025-02-07 22:57:31SUIUSDTPerpOpen long3.09340085.7 SUI0.00000000 USDT,Open long,3.093400,85.7 SUI,0.00000000 USDT
2025-02-07 20:52:04,ONDOUSDTPerp,2025-02-07 20:52:04ONDOUSDTPerpOpen long1.3831000166.4 ONDO0.00000000 USDT,Open long,1.3831000,166.4 ONDO,0.00000000 USDT
2025-02-07 20:18:19,ONDOUSDTPerp,2025-02-07 20:18:19ONDOUSDTPerpOpen long1.3932000146.9 ONDO0.00000000 USDT,Open long,1.3932000,146.9 ONDO,0.00000000 USDT
2025-02-07 20:18:15,1000PEPEUSDTPerp,"2025-02-07 20:18:151000PEPEUSDTPerpOpen long0.009219925,577 1000PEPE0.00000000 USDT",Open long,0.0092199,"25,577 1000PEPE",0.00000000 USDT
2025-02-07 20:11:06,SUIUSDTPerp,2025-02-07 20:11:06SUIUSDTPerpOpen long3.13900074.5 SUI0.00000000 USDT,Open long,3.139000,74.5 SUI,0.00000000 USDT
2025-02-07 20:05:30,SUIUSDTPerp,2025-02-07 20:05:30SUIUSDTPerpOpen long3.15700065.8 SUI0.00000000 USDT,Open long,3.157000,65.8 SUI,0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.009275811,264 1000PEPE0.00000000 USDT",Open long,0.0092758,"11,264 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927581,910 1000PEPE0.00000000 USDT",Open long,0.0092758,"1,910 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927588,594 1000PEPE0.00000000 USDT",Open long,0.0092758,"8,594 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.0092758826 1000PEPE0.00000000 USDT,Open long,0.0092758,826 1000PEPE,0.00000000 USDT
2025-02-07 12:18:43,XRPUSDTPerp,2025-02-07 12:18:43XRPUSDTPerpClose long2.344489.6 XRP+6.04800000 USDT,Close long,2.3444,89.6 XRP,+6.04800000 USDT
2025-02-07 10:19:05,1000PEPEUSDTPerp,"2025-02-07 10:19:051000PEPEUSDTPerpClose long0.009331749,060 1000PEPE+13.76186720 USDT",Close long,0.0093317,"49,060 1000PEPE",+13.76186720 USDT
2025-02-07 10:18:46,SUIUSDTPerp,2025-02-07 10:18:46SUIUSDTPerpClose long3.186000142.6 SUI+13.65124999 USDT,Close long,3.186000,142.6 SUI,+13.65124999 USDT
2025-02-07 09:45:51,XRPUSDTPerp,2025-02-07 09:45:51XRPUSDTPerpOpen long2.276989.6 XRP0.00000000 USDT,Open long,2.2769,89.6 XRP,0.00000000 USDT
2025-02-07 20:11:06,SUIUSDTPerp,2025-02-07 20:11:06SUIUSDTPerpOpen long3.13900074.5 SUI0.00000000 USDT,Open long,3.139000,74.5 SUI,0.00000000 USDT
2025-02-07 20:05:30,SUIUSDTPerp,2025-02-07 20:05:30SUIUSDTPerpOpen long3.15700065.8 SUI0.00000000 USDT,Open long,3.157000,65.8 SUI,0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.009275811,264 1000PEPE0.00000000 USDT",Open long,0.0092758,"11,264 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927581,910 1000PEPE0.00000000 USDT",Open long,0.0092758,"1,910 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927588,594 1000PEPE0.00000000 USDT",Open long,0.0092758,"8,594 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.0092758826 1000PEPE0.00000000 USDT,Open long,0.0092758,826 1000PEPE,0.00000000 USDT
2025-02-07 12:18:43,XRPUSDTPerp,2025-02-07 12:18:43XRPUSDTPerpClose long2.344489.6 XRP+6.04800000 USDT,Close long,2.3444,89.6 XRP,+6.04800000 USDT
2025-02-07 10:19:05,1000PEPEUSDTPerp,"2025-02-07 10:19:051000PEPEUSDTPerpClose long0.009331749,060 1000PEPE+13.76186720 USDT",Close long,0.0093317,"49,060 1000PEPE",+13.76186720 USDT
2025-02-07 10:18:46,SUIUSDTPerp,2025-02-07 10:18:46SUIUSDTPerpClose long3.186000142.6 SUI+13.65124999 USDT,Close long,3.186000,142.6 SUI,+13.65124999 USDT
2025-02-07 09:45:51,XRPUSDTPerp,2025-02-07 09:45:51XRPUSDTPerpOpen long2.276989.6 XRP0.00000000 USDT,Open long,2.2769,89.6 XRP,0.00000000 USDT
2025-02-07 20:11:06,SUIUSDTPerp,2025-02-07 20:11:06SUIUSDTPerpOpen long3.13900074.5 SUI0.00000000 USDT,Open long,3.139000,74.5 SUI,0.00000000 USDT
2025-02-07 20:05:30,SUIUSDTPerp,2025-02-07 20:05:30SUIUSDTPerpOpen long3.15700065.8 SUI0.00000000 USDT,Open long,3.157000,65.8 SUI,0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.009275811,264 1000PEPE0.00000000 USDT",Open long,0.0092758,"11,264 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927581,910 1000PEPE0.00000000 USDT",Open long,0.0092758,"1,910 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,"2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.00927588,594 1000PEPE0.00000000 USDT",Open long,0.0092758,"8,594 1000PEPE",0.00000000 USDT
2025-02-07 19:05:50,1000PEPEUSDTPerp,2025-02-07 19:05:501000PEPEUSDTPerpOpen long0.0092758826 1000PEPE0.00000000 USDT,Open long,0.0092758,826 1000PEPE,0.00000000 USDT
2025-02-07 12:18:43,XRPUSDTPerp,2025-02-07 12:18:43XRPUSDTPerpClose long2.344489.6 XRP+6.04800000 USDT,Close long,2.3444,89.6 XRP,+6.04800000 USDT
2025-02-07 10:19:05,1000PEPEUSDTPerp,"2025-02-07 10:19:051000PEPEUSDTPerpClose long0.009331749,060 1000PEPE+13.76186720 USDT",Close long,0.0093317,"49,060 1000PEPE",+13.76186720 USDT
2025-02-07 10:18:46,SUIUSDTPerp,2025-02-07 10:18:46SUIUSDTPerpClose long3.186000142.6 SUI+13.65124999 USDT,Close long,3.186000,142.6 SUI,+13.65124999 USDT
2025-02-07 09:45:51,XRPUSDTPerp,2025-02-07 09:45:51XRPUSDTPerpOpen long2.276989.6 XRP0.00000000 USDT,Open long,2.2769,89.6 XRP,0.00000000 USDT
2025-02-06 19:19:18,SUIUSDTPerp,2025-02-06 19:19:18SUIUSDTPerpOpen long3.19050090.3 SUI0.00000000 USDT,Open long,3.190500,90.3 SUI,0.00000000 USDT
2025-02-06 19:18:01,ONDOUSDTPerp,2025-02-06 19:18:01ONDOUSDTPerpOpen long1.2971000184.6 ONDO0.00000000 USDT,Open long,1.2971000,184.6 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.32460005.0 ONDO0.00000000 USDT,Open long,1.3246000,5.0 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.324600029.3 ONDO0.00000000 USDT,Open long,1.3246000,29.3 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.3246000125.2 ONDO0.00000000 USDT,Open long,1.3246000,125.2 ONDO,0.00000000 USDT
2025-02-06 18:47:24,ONDOUSDTPerp,2025-02-06 18:47:24ONDOUSDTPerpOpen long1.3306000135.5 ONDO0.00000000 USDT,Open long,1.3306000,135.5 ONDO,0.00000000 USDT
2025-02-06 18:47:24,ONDOUSDTPerp,2025-02-06 18:47:24ONDOUSDTPerpOpen long1.33060005.2 ONDO0.00000000 USDT,Open long,1.3306000,5.2 ONDO,0.00000000 USDT
2025-02-06 18:47:22,HBARUSDTPerp,"2025-02-06 18:47:22HBARUSDTPerpOpen long0.229941,109 HBAR0.00000000 USDT",Open long,0.22994,"1,109 HBAR",0.00000000 USDT
2025-02-06 18:45:45,FETUSDTPerp,2025-02-06 18:45:45FETUSDTPerpOpen long0.7224000362 FET0.00000000 USDT,Open long,0.7224000,362 FET,0.00000000 USDT
2025-02-06 18:45:39,XRPUSDTPerp,2025-02-06 18:45:39XRPUSDTPerpOpen long2.2967111.8 XRP0.00000000 USDT,Open long,2.2967,111.8 XRP,0.00000000 USDT
2025-02-06 19:19:18,SUIUSDTPerp,2025-02-06 19:19:18SUIUSDTPerpOpen long3.19050090.3 SUI0.00000000 USDT,Open long,3.190500,90.3 SUI,0.00000000 USDT
2025-02-06 19:18:01,ONDOUSDTPerp,2025-02-06 19:18:01ONDOUSDTPerpOpen long1.2971000184.6 ONDO0.00000000 USDT,Open long,1.2971000,184.6 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.32460005.0 ONDO0.00000000 USDT,Open long,1.3246000,5.0 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.324600029.3 ONDO0.00000000 USDT,Open long,1.3246000,29.3 ONDO,0.00000000 USDT
2025-02-06 18:48:07,ONDOUSDTPerp,2025-02-06 18:48:07ONDOUSDTPerpOpen long1.3246000125.2 ONDO0.00000000 USDT,Open long,1.3246000,125.2 ONDO,0.00000000 USDT
2025-02-06 18:47:24,ONDOUSDTPerp,2025-02-06 18:47:24ONDOUSDTPerpOpen long1.3306000135.5 ONDO0.00000000 USDT,Open long,1.3306000,135.5 ONDO,0.00000000 USDT
2025-02-06 18:47:24,ONDOUSDTPerp,2025-02-06 18:47:24ONDOUSDTPerpOpen long1.33060005.2 ONDO0.00000000 USDT,Open long,1.3306000,5.2 ONDO,0.00000000 USDT
2025-02-06 18:47:22,HBARUSDTPerp,"2025-02-06 18:47:22HBARUSDTPerpOpen long0.229941,109 HBAR0.00000000 USDT",Open long,0.22994,"1,109 HBAR",0.00000000 USDT
2025-02-06 18:45:45,FETUSDTPerp,2025-02-06 18:45:45FETUSDTPerpOpen long0.7224000362 FET0.00000000 USDT,Open long,0.7224000,362 FET,0.00000000 USDT
2025-02-06 18:45:39,XRPUSDTPerp,2025-02-06 18:45:39XRPUSDTPerpOpen long2.2967111.8 XRP0.00000000 USDT,Open long,2.2967,111.8 XRP,0.00000000 USDT
2025-02-06 18:10:11,ONDOUSDTPerp,2025-02-06 18:10:11ONDOUSDTPerpClose long1.375400022.1 ONDO+0.88359904 USDT,Close long,1.3754000,22.1 ONDO,+0.88359904 USDT
2025-02-06 18:10:11,ONDOUSDTPerp,2025-02-06 18:10:11ONDOUSDTPerpClose long1.3754000302.0 ONDO+12.07452095 USDT,Close long,1.3754000,302.0 ONDO,+12.07452095 USDT
2025-02-06 18:07:01,SUIUSDTPerp,2025-02-06 18:07:01SUIUSDTPerpOpen long3.29310069.0 SUI0.00000000 USDT,Open long,3.293100,69.0 SUI,0.00000000 USDT
2025-02-06 18:05:39,ONDOUSDTPerp,2025-02-06 18:05:39ONDOUSDTPerpOpen long1.3312000172.2 ONDO0.00000000 USDT,Open long,1.3312000,172.2 ONDO,0.00000000 USDT
2025-02-06 18:05:12,SUIUSDTPerp,2025-02-06 18:05:12SUIUSDTPerpOpen long3.30920050.1 SUI0.00000000 USDT,Open long,3.309200,50.1 SUI,0.00000000 USDT
2025-02-06 18:05:12,SUIUSDTPerp,2025-02-06 18:05:12SUIUSDTPerpOpen long3.3091005.0 SUI0.00000000 USDT,Open long,3.309100,5.0 SUI,0.00000000 USDT
2025-02-06 18:05:12,SUIUSDTPerp,2025-02-06 18:05:12SUIUSDTPerpOpen long3.3091001.6 SUI0.00000000 USDT,Open long,3.309100,1.6 SUI,0.00000000 USDT
2025-02-06 18:05:12,SUIUSDTPerp,2025-02-06 18:05:12SUIUSDTPerpOpen long3.3091004.3 SUI0.00000000 USDT,Open long,3.309100,4.3 SUI,0.00000000 USDT
2025-02-06 18:02:41,ONDOUSDTPerp,2025-02-06 18:02:41ONDOUSDTPerpOpen long1.3402000151.9 ONDO0.00000000 USDT,Open long,1.3402000,151.9 ONDO,0.00000000 USDT
2025-02-06 17:52:28,FETUSDTPerp,2025-02-06 17:52:28FETUSDTPerpOpen long0.7349000278 FET0.00000000 USDT,Open long,0.7349000,278 FET,0.00000000 USDT
